alpha,qw,e1,e2,e3,e4,e5,e6
1.0,-0.023957545605306805,0.00820077390823659,0.40559798931269575,0.9425497166807936,0.9616965762361199,0.9951615920437881,0.9968223154636486
1.6,0.03784101713653952,0.0002529574350469493,0.32683018094711636,0.9536583405147103,0.9567957885827487,0.9964872300958173,0.9965452428005765
1.2,0.026715312327252622,0.0035157545605306395,0.3175861492537314,0.9558846318334253,0.9565103922772311,0.9970644267876878,0.9965200754819492
0.8,0.009666334991708126,0.004442675511332206,0.4288498485351023,0.9616135181082245,0.9671709237366746,0.9979056405162696,0.9976022113685044
1.8,0.018414593698175788,-0.004562962962963015,0.3290171837110742,0.935528568161661,0.9540869383992958,0.9940591448534989,0.9959042817002444
1.0,0.01343150912106136,0.0026489773355445074,0.3825911155334438,0.9756146340691604,0.9616855450644063,0.9992504931471872,0.9969797634166
1.4,0.031823991155334436,0.006886456605859675,0.3174914877464529,0.9564606135937596,0.9578910733480579,0.996969648437138,0.9967394274901377
1.2,0.006813930348258706,0.0034671088999447277,0.35231758245808,0.9467638285805539,0.9582124870626293,0.9962704863216123,0.9965299539226132
0.8,-0.006370812603648425,0.00951155334438922,0.4363443817947301,0.9734913540937288,0.9677310193560263,0.9987465213806769,0.9977214313472683
1.0,0.0013859590934217803,-0.013597788833609684,0.39991987912290383,0.9446409987789448,0.9632608544899534,0.9950827130510035,0.9968974602723709
1.6,-0.00016804864566058596,-0.0045488114980651384,0.33919444555002765,0.9723370705190099,0.9594541159777409,0.9980887605174427,0.9968288045493857
1.2,0.009704367053620785,0.009066666666666716,0.3646885690068178,0.9502517091579141,0.9602903636961201,0.99597940755724,0.9966471916031706
1.8,0.005545605306799335,0.004466556108347161,0.31419825317855166,0.9526143114747251,0.9584690547145753,0.9964024759140572,0.9967903553334303
1.4,0.03571652846876728,-0.0021589828634603916,0.3268153808734108,0.9436018713346846,0.9590774125233584,0.9952427650884349,0.997006485748558
1.6,0.014580431177446106,0.000699613045881702,0.3257149865487377,0.9615649027946687,0.9571008812996418,0.9966089731145749,0.9963457382001454
1.8,0.027314980652294086,0.00548723051409613,0.2913827189976046,0.9376173213930348,0.9510814716834265,0.9955023676632633,0.9955930722380728
1.4,0.03870690989496959,0.0065707020453289675,0.3219534564215957,0.9528282264332656,0.9588064210191185,0.996471959028319,0.9968484345308775
1.6,0.03013466003316749,0.0037209508015479172,0.3538175787728025,0.9583301810748724,0.9607787693465509,0.9973656528851371,0.9970585583177968
1.8,0.030389386401326695,-0.0006438916528469032,0.32773486051225337,0.9479970667944231,0.9574887993496878,0.9961128643889677,0.9965347673227851
1.4,0.015414483139856272,-0.003824433388612498,0.32605161451999265,0.9582598380738283,0.9554064635309052,0.9974129692758852,0.9961514306988817
1.6,0.009110889994472085,-0.0019007186290768234,0.3099713167495854,0.9499219369424482,0.9544158173659112,0.9957904984838634,0.995976543237098
1.8,-0.0021625207296849087,0.002385406301824218,0.29718674184632404,0.95341907587986,0.9539722388558934,0.9959961628817835,0.9960908469764814
1.4,0.026151022664455504,-0.002258043117744632,0.35388753418094704,0.938450932773171,0.9596407310392564,0.995609344699942,0.9967772581093252
1.6,-0.006828966279712548,0.004166721945826436,0.3270371343283583,0.955034497360113,0.9603801427446471,0.9977160066941165,0.9972635663645457
1.8,0.027406080707573242,0.0018998341625206686,0.3057140961857379,0.9508186569375346,0.9537095129665254,0.996567645636239,0.996077394363636
1.4,0.026833830845771144,0.006389386401326808,0.3011675135433941,0.9438601939045513,0.9559992121124745,0.9961956895427153,0.996485282703285
2.0,0.015878828081813158,-0.00019281370923166327,0.2995410149253732,0.955997554076531,0.9569463793565506,0.997240681353554,0.9965735255391204
1.6,-0.0019192924267551134,-0.0030160309563293615,0.3337274162520729,0.9464852384398992,0.9569005128612736,0.9952941113812054,0.9963227870235685
1.8,0.019718297401879487,-0.0018520729684908142,0.3375372736318408,0.9616039940151097,0.9560736282258829,0.9969113943991292,0.9963386352200501
2.0,0.021492537313432838,-0.0015628524046435127,0.289965037037037,0.9573941874626866,0.9553289802625392,0.9971555776650496,0.996460586695704
1.4,-0.008643891652846876,0.0006447761194029825,0.35378429924451815,0.9547317818021007,0.9573678079203327,0.9963087941489351,0.9964614845757704
2.0,0.02719911553344389,0.0052899944720840334,0.3047603228302929,0.9331998310865427,0.9582407567857505,0.9943644644993693,0.9968466798121204
1.6,-0.027955334438916526,0.00029541182974019,0.33400957287635896,0.953943880282538,0.9576692357013289,0.997142404866853,0.9964239896735216
2.0,0.007420674405749033,-0.0019573244886677784,0.2923181190344573,0.9586904811448929,0.9539012173791129,0.9965779574457055,0.9960214978223879
1.8,0.02321105583195135,0.0040959646213377145,0.3227436742214851,0.9492904070659051,0.9549143880827633,0.9959625090315005,0.9961944067186999
2.0,0.025803427307904928,0.0044019900497512315,0.2820487311590197,0.939029781463055,0.9551573892137996,0.9947364425356161,0.9964535086150043
1.4,0.01944234383637369,-0.00018131564400208,0.3417768284503409,0.9458384204213499,0.958205691082628,0.9960432525636596,0.9967727637832257
1.6,0.04148236594803759,0.005095411829740114,0.3140743453104847,0.9663078977065289,0.9588101319986404,0.9978888814891159,0.99692357266961
2.0,0.01824389165284688,-0.001694637921503553,0.3491721363552607,0.9513528970652907,0.9580820442933645,0.9964557864897804,0.9963817009145387
1.8,0.02322078496406855,0.007647097844112693,0.32738182863460485,0.9611613182679197,0.9584295417741907,0.9981225214199726,0.9967308180808847
2.0,-0.00691387506909895,0.0030204532891100295,0.31835598894416794,0.9565870328751305,0.9584785079497329,0.9970154625181559,0.9964723098231508
2.0,0.028026091763405196,-0.0007774461028192758,0.32325338640132667,0.9337529002100609,0.9559396751700263,0.9941849819592578,0.9961816788351041
2.0,0.009171033720287452,0.002382752902155894,0.3177197744610281,0.9642972489257416,0.9582285557009029,0.9980030404161736,0.9966580498965889
2.0,0.02374262023217247,0.003267219458264151,0.3241255293900867,0.9453450737817087,0.9516971637561985,0.9957141360897311,0.9953579431383548
2.0,0.004036705362078496,-0.005717191818684366,0.3105238017320803,0.9540895847085561,0.9547503155563744,0.9962235120621306,0.9963194895517405
2.0,-0.0014664455500276396,0.0023049198452184056,0.30195806154413124,0.9624382590356857,0.9576399273508344,0.9974555389108837,0.9967357839511867
2.0,0.024673079049198455,-0.00021492537313439803,0.3710265148332413,0.9495332930606228,0.9625545879284402,0.9953801280324381,0.9971313766476467
2.0,0.009192260917634053,-0.002385406301824175,0.2976509570665193,0.9474201633020084,0.9513172160417991,0.9964429480426331,0.9956703282840899
