alpha,qw,q2,mmse,sols,qw_,q2_,mmse_,q2_uni,mmse_uni
1.7405649999999997,0.2835860250493545,0.7686171239771327,0.029636486750526256,"[0.0, 0.2835860250493545, 0.8211993213754163, 0.9898917371996295]",0.9898917371996295,0.9812410019043671,0.0022666370610395746,0.7617388357357423,0.030227806381900323
1.7505624999999998,0.28475840354790233,0.7697257260314575,0.029547526102063827,"[0.0, 0.28475840354790233, 0.8177701900655647, 0.9903130747886355]",0.9903130747886355,0.9819767980689642,0.0021785864791613076,0.7628621465868929,0.030138416144605634
1.76056,0.9907126972165329,0.9826779355087327,0.0020946523605691533,"[0.0, 0.28592772635462427, 0.8143787283964841, 0.9907126972165329]",0.28592772635462427,0.7708236997537545,0.029459403749713862,0.7639748004008915,0.03004987396738167
1.7705574999999998,0.9910840703723415,0.9833324255913473,0.0020162747693841052,"[0.0, 0.2870942105257907, 0.8110250707942733, 0.9910840703723415]",0.2870942105257907,0.7719112078146532,0.029372106598530394,0.7650769481554687,0.029962167835802373
1.7805549999999999,0.9914483050594636,0.9839769675728608,0.0019390555594164267,"[0.0, 0.28825807075136056, 0.8076949338041935, 0.9914483050594636]",0.28825807075136056,0.7729884078141397,0.02928562195221522,0.7661687339031812,0.02987528628652951
1.7905524999999998,0.9917842483033349,0.9845739667912681,0.0018675089671666804,"[0.0, 0.28941951845726865, 0.8044039741606602, 0.9917842483033349]",0.28941951845726865,0.7740554511998777,0.02919993759978247,0.7672503019893215,0.029789217832929673
1.8005499999999999,0.9921060823149096,0.9851480659551874,0.001798679489375345,"[0.0, 0.29057876812610267, 0.8011335571479727, 0.9921060823149096]",0.29057876812610267,0.7751124899667083,0.029115041278175137,0.7683217970309332,0.0297039509667442
1.8105474999999998,0.992415454511939,0.9857019243279442,0.00173224853188024,"[0.0, 0.2917360361355372, 0.797896330100732, 0.992415454511939]",0.2917360361355372,0.7761596751682394,0.02903092079126455,0.7693833572068791,0.029619474692048547
1.8205449999999999,0.9927039811721369,0.9862203629844981,0.0016700446514664596,"[0.0, 0.29289153480407704, 0.7946803665292059, 0.9927039811721369]",0.29289153480407704,0.7771971503682378,0.028947564534904886,0.7704351170630854,0.02953577830201812
1.8305424999999997,0.9929845359662574,0.9867261073624427,0.001609337073560601,"[0.0, 0.29404547816253446, 0.7914940448789443, 0.9929845359662574]",0.29404547816253446,0.7782250576864965,0.028864961011816424,0.771477211944426,0.029452851026250063
1.8405399999999998,0.9932486097511012,0.9872037118777302,0.0015519854876858176,"[0.0, 0.2951980841632971, 0.7883249584640047, 0.9932486097511012]",0.2951980841632971,0.7792435399064881,0.028783098662097675,0.77250977587335,0.02937068219957674
