alpha,mmse,qw,q2
1.6,0.03591532130332765,0.9876231111111109,0.9755902577777777
2.1,0.008521116770311218,0.9970791111111109,0.9942563318518518
2.3,0.004134030003248552,0.9986008888888891,0.9972372622222221
1.7,0.026573045889581905,0.9907128888888888,0.9817662103703707
2.5,0.0030165019384205028,0.9989902222222223,0.9979911585185186
1.8,0.020942138394111073,0.99288,0.9858694874074072
2.7,0.001352914396571757,0.9995466666666666,0.9991075792592591
1.9,0.014138035315569078,0.9953564444444445,0.990854257777778
2.9,0.0016689263468326234,0.99944,0.9988892207407406
1.2,0.1374600800936469,0.9508533333333333,0.9061389511111112
2.1,0.009532043782267024,0.9967911111111113,0.9935784533333334
2.3,0.003355936702834991,0.9988639999999998,0.9977465600000002
1.3,0.08719739184305961,0.9692337777777779,0.9401264829629632
2.5,0.0035039243361917323,0.9988195555555555,0.9976556088888887
1.4,0.07129469881729988,0.9745742222222222,0.9495699437037036
1.5,0.050925853397557966,0.9824035555555555,0.9655100207407408
2.7,0.0016585076590767576,0.9994115555555555,0.9988343229629629
1.6,0.030887825296285712,0.9893866666666666,0.9791273244444444
2.9,0.00023241319467668772,0.9999217777777776,0.9998453570370368
1.7,0.022204074218352264,0.9927680000000002,0.985691354074074
2.1,0.009252930097480218,0.9968657777777779,0.9938248296296298
2.3,0.003441603661666115,0.9988124444444442,0.9976310518518519
1.8,0.0134631878389507,0.9954737777777778,0.9910162962962964
2.5,0.0021086975924295755,0.9992959999999997,0.9985963140740739
1.9,0.01258904271162863,0.9956408888888889,0.9913458251851851
2.7,0.0006361520151952521,0.9997919999999999,0.9995865362962962
1.2,0.14965145025301368,0.9443768888888888,0.8927649185185187
2.9,0.0009856039779987818,0.9996639999999999,0.999336225185185
1.3,0.08372265723964528,0.9703644444444446,0.9411899259259259
2.1,0.00923540825688117,0.9968213333333336,0.9937352533333332
2.3,0.004077097760756228,0.998634666666667,0.9972882014814816
1.4,0.06933187375803798,0.9763128888888888,0.9537065244444445
1.5,0.053701936029508755,0.9814755555555554,0.9644471466666666
2.5,0.0022964664365738314,0.9992462222222219,0.9984988444444446
1.6,0.04858750107104788,0.9832728888888889,0.9673217185185184
2.7,0.0017270995526274683,0.9994453333333333,0.9988909037037036
1.7,0.0241624068620658,0.9915537777777779,0.9834733274074076
2.9,0.00044644958048117427,0.9998542222222223,0.9997109096296295
1.8,0.0194729890230788,0.9933724444444444,0.9869579851851853
2.1,0.010704833506800267,0.9964088888888888,0.9929501392592591
2.3,0.002297965928997994,0.9992337777777774,0.9984824651851855
1.9,0.015892959470232792,0.9946204444444444,0.989347034074074
2.5,0.003446890066338212,0.9988053333333332,0.9976237511111111
1.2,0.1591586350143467,0.9428977777777776,0.8877508740740739
2.7,0.0007315587217193199,0.9997493333333333,0.9995030044444444
1.3,0.12390323026020961,0.9563644444444445,0.9171222992592593
2.9,0.001588673647888262,0.999454222222222,0.9989126399999998
1.4,0.07264866561200652,0.9743306666666668,0.9500616296296297
2.1,0.009986166380569051,0.9966044444444446,0.9932670577777778
1.5,0.04282820258403906,0.985166222222222,0.9707674074074073
2.3,0.004472922813214306,0.9984942222222222,0.9970297125925925
1.6,0.03291186027170092,0.9886151111111111,0.9777306548148147
2.5,0.0029364959722178218,0.9990328888888885,0.9981189214814816
1.7,0.026078627894387436,0.9911537777777778,0.9825568711111111
2.7,0.0007910738628668055,0.999742222222222,0.9994900148148147
1.1,0.4092803463578265,0.8188035555555557,0.688857671111111
1.8,0.01775041950340102,0.9938311111111112,0.9878907733333332
2.9,0.001245235744866479,0.9995519999999999,0.9991092622222222
1.9,0.014327036453566876,0.9950204444444445,0.9902046577777776
1.2,0.18187093929477569,0.9310631111111111,0.8686863881481481
1.3,0.08860861102064156,0.9686542222222222,0.9395165392592592
1.15,0.1973726823196915,0.9265991111111112,0.8596218785185186
1.4,0.07283915007231281,0.9744177777777777,0.9501958162962965
1.5,0.04667072070079176,0.9836053333333337,0.9677763792592592
1.6,0.039236711404388114,0.9865706666666667,0.9735177955555555
1.7,0.021637823402975247,0.992462222222222,0.9851350755555557
1.8,0.01652945914359919,0.9943377777777778,0.9889291140740741
1.9,0.016709202022567336,0.9942666666666666,0.98867392
1.1,0.3759502569600521,0.8336391111111112,0.7092926103703704
1.15,0.23366328427912225,0.9078595555555554,0.8336800474074073
1.1,0.4335332604279943,0.7995911111111111,0.664571685925926
1.15,0.21015542493521486,0.9215982222222222,0.8535394844444444
1.1,0.3202671095076465,0.8666577777777779,0.7664487585185187
1.15,0.21864323368588967,0.9175804444444445,0.8473849600000001
1.1,0.4118310300620303,0.8163964444444447,0.6873515377777778
1.15,0.1993815795825727,0.9240302222222223,0.8587178429629629
1.1,0.3719096860251431,0.8363413333333333,0.7104250311111114
1.15,0.2144144111716143,0.918039111111111,0.8467620266666667
1.1,0.3717392438400766,0.8400160000000001,0.7220647111111113
1.15,0.23159680361932444,0.9102862222222221,0.8348165214814813
1.1,0.327968083765432,0.8540586666666669,0.7537088000000002
1.15,0.24037413081820094,0.9049280000000002,0.8256867555555555
1.1,0.24283086553885214,0.9077884444444443,0.8274169600000001
1.15,0.26408058805119894,0.8981404444444446,0.8134996859259257
0.2,0.9892453199368813,0.001726222222222222,0.013688865185185181
0.4,1.0127164684967946,0.017456,0.03240810666666666
0.6,0.9794607186573345,0.0104,0.06026069333333333
2.1,0.004096051515438389,0.9985742222222224,0.9971358340740738
1.2,0.17832537097051634,0.9341742222222221,0.8749511348148148
2.3,0.0026961353985895096,0.9990986666666666,0.9982183111111111
1.3,0.1044244803038951,0.9626737777777779,0.9285221925925924
2.5,0.0013929788854022656,0.9995164444444444,0.9990417540740739
1.4,0.06716324529627765,0.976206222222222,0.9531432296296295
2.7,0.001563077326773253,0.9994755555555553,0.9989558755555555
0.8,0.9674879478734134,0.10189866666666667,0.09472549925925926
0.2,0.9735679315383672,0.009509333333333335,0.01058605037037037
1.5,0.04764603765743327,0.9831253333333332,0.9673878281481482
2.9,0.0012235922075306523,0.999582222222222,0.9991727170370371
0.4,1.0048959495573861,0.00864,0.035630696296296296
1.6,0.038560607759385135,0.9868284444444447,0.9740245096296297
2.1,0.010784902686763848,0.9964088888888891,0.9928329007407407
1.7,0.03052836178695072,0.9895306666666667,0.9792025837037036
2.3,0.003439450340459416,0.9988640000000002,0.9977456592592595
0.6,0.9866036932575569,-0.008448,0.06646357333333333
1.8,0.016309568729352925,0.9943893333333336,0.9888547081481482
2.5,0.004563784239430218,0.9984871111111114,0.9970137837037037
2.7,0.0018430622166418647,0.9994044444444442,0.9988201007407408
1.9,0.014492482408800671,0.995102222222222,0.9903671703703704
2.9,0.0010398268379921106,0.9996568888888888,0.9993134696296295
1.2,0.1731568371912825,0.935456,0.8788038637037038
2.1,0.012051578858357146,0.9959022222222219,0.9920074666666667
1.3,0.10614522006587482,0.9618897777777778,0.9257836325925927
2.3,0.0037287438530374984,0.9987519999999998,0.9975304533333332
1.4,0.06142292012516879,0.9785831111111112,0.9579975348148149
2.5,0.0047645789491516264,0.9984266666666669,0.9968739792592592
0.8,0.9426839703831582,0.12409777777777777,0.12187489185185182
0.2,0.9810256234172878,0.005329777777777777,0.01265938962962963
1.5,0.04785172048929935,0.9831448888888887,0.967104165925926
0.4,0.984533549397649,0.00012088888888888893,0.036846601481481486
2.7,0.0019274046967794687,0.9993582222222221,0.9987252385185187
1.6,0.03262303855053053,0.9887591111111113,0.9777708325925927
2.9,0.0009223886140132215,0.9996906666666667,0.9993819970370369
1.7,0.022130915587525432,0.9925884444444445,0.9853748385185186
2.1,0.010353055779764735,0.9965475555555556,0.9930390755555553
0.6,0.9853779730423685,0.008727111111111113,0.055902174814814805
1.8,0.01789630293122977,0.9939591111111112,0.9881363437037036
2.3,0.004026683197934227,0.998592,0.9971602962962964
2.5,0.002158739287819212,0.9992835555555554,0.9985847703703702
1.9,0.016601642097820214,0.9943413333333335,0.9888605629629629
2.7,0.0007541615502886467,0.9997493333333334,0.9995040948148147
1.2,0.19592521111099223,0.9256302222222224,0.8584612266666669
2.9,0.0011168444279022844,0.9996142222222221,0.9992308385185189
1.3,0.09143278017581899,0.9674115555555555,0.936641208888889
2.1,0.005269340423529151,0.9981831111111109,0.9963697777777777
1.4,0.08098663640075139,0.9713031111111111,0.9435710577777777
2.3,0.006163170716899381,0.9978737777777777,0.9957857185185184
0.8,0.9366285737954999,0.08493688888888888,0.12573878518518516
0.2,0.9676345035429429,0.009068444444444445,0.026723816296296294
1.5,0.04160456857174695,0.9854897777777779,0.9715032177777778
0.4,0.9758328793442702,0.010373333333333335,0.04148553481481482
2.5,0.0019501944246650984,0.9993155555555553,0.99863488
1.6,0.02415339894786686,0.9916142222222223,0.9835501748148148
2.7,0.0021156389533138536,0.9992799999999997,0.9985746725925928
1.7,0.031657889260437284,0.989264,0.9787616474074073
0.6,0.9771513406070521,0.005706666666666668,0.06888618666666667
2.9,0.0009751626960568924,0.9996533333333332,0.999311194074074
1.8,0.014024508455840039,0.9953333333333334,0.9908883674074075
2.1,0.006614510045475158,0.9977884444444443,0.9956022044444442
2.3,0.004334955591718829,0.9985493333333336,0.9971126518518517
1.9,0.015072471755678645,0.9948906666666666,0.9896703051851853
2.5,0.0007717454729258843,0.9997439999999997,0.999492077037037
1.2,0.15327057187021734,0.9433048888888887,0.8926077392592593
2.7,0.0014489512458405079,0.9994986666666663,0.9990095170370368
1.3,0.09803517564867033,0.9656746666666666,0.9329288059259259
2.9,0.002647334530272761,0.9991199999999998,0.9982045155555554
1.4,0.07223627310717953,0.9751608888888889,0.9513819496296295
0.8,0.9482843628877718,0.12035911111111114,0.12720782222222224
2.1,0.011137708280907314,0.996209777777778,0.9924648770370369
0.2,0.9939893201925869,0.009564444444444445,0.012221724444444441
0.4,1.0083925520921417,0.0025671111111111107,0.034285985185185185
1.5,0.05585954281624168,0.9810435555555554,0.9625255585185185
2.3,0.005219683448921907,0.9981777777777776,0.9964443259259259
1.6,0.02828359078133483,0.990408888888889,0.9806140918518519
2.5,0.0026240297623077273,0.999111111111111,0.9982382459259261
1.7,0.024452330234014923,0.9917084444444445,0.9834119111111111
0.6,0.9855027214802129,0.015578666666666664,0.050614494814814816
2.7,0.0008670757771844091,0.9996942222222225,0.9993955555555553
1.8,0.018893920552989767,0.9936337777777777,0.9874321777777777
2.9,0.00013326015924031208,0.9999537777777777,0.9999083140740741
1.9,0.017900409412869814,0.9939075555555559,0.9879576888888889
1.2,0.1735348003573584,0.9355306666666668,0.8766319407407407
1.3,0.12162413004551446,0.9569902222222221,0.9185010488888888
0.8,0.9458935294675118,0.11081600000000001,0.11221944888888892
1.4,0.07359969097102986,0.9743413333333334,0.9497727762962963
0.2,1.0212518385646139,0.013525333333333334,0.031140219259259264
0.4,0.9758822395245739,0.0015146666666666668,0.03020757333333333
1.5,0.05117170480837743,0.9823964444444444,0.9653047466666667
1.6,0.038808669224032324,0.9870222222222221,0.9743679999999999
1.7,0.021688103184946038,0.9926080000000003,0.9852054755555555
0.6,0.9771436526294391,0.0025528888888888884,0.05884065185185186
1.8,0.018908808744063737,0.9934151111111109,0.9871049481481481
1.9,0.01659214024867342,0.9943733333333334,0.9888715614814815
1.2,0.16653756380036291,0.9372568888888889,0.8800553955555556
1.3,0.08643219398828043,0.9696746666666667,0.9401252503703705
1.4,0.05684403260568608,0.9804160000000002,0.9616061155555556
0.8,0.9468146182198746,0.09813511111111112,0.09476918518518518
0.2,0.9793144915753094,0.002039111111111111,0.01740901925925926
0.4,1.003002337982371,0.01027022222222222,0.03774437925925926
1.5,0.047146908097820746,0.9835680000000001,0.9683270874074075
1.6,0.027817007876777735,0.9905422222222222,0.9813103407407406
1.7,0.023389657219872254,0.9919697777777777,0.9839666014814814
0.6,0.9989670757091935,0.0017724444444444445,0.06623068444444444
1.8,0.016852486900228086,0.9944355555555555,0.9890202548148147
1.9,0.01352410918705465,0.995312,0.9907599881481479
1.2,0.17269091347418897,0.936129777777778,0.8807129837037038
1.3,0.09339007441175534,0.9673848888888891,0.9354287407407408
0.8,0.9550579975262877,0.10897066666666666,0.10609351111111112
1.4,0.06493905988422809,0.9772195555555555,0.9554394548148146
0.2,0.9829512087176779,-0.0006079999999999998,0.01868809481481481
0.4,0.9890129750474317,0.010126222222222224,0.02959009185185185
1.5,0.03930129493978222,0.986200888888889,0.9731009896296299
1.6,0.04138484746692021,0.9857955555555555,0.9718273896296296
1.7,0.02698788716243582,0.9907040000000003,0.981734423703704
0.6,0.9765048995331737,0.007368888888888889,0.053609220740740725
1.8,0.018139076237217295,0.9938560000000003,0.9877880414814816
1.9,0.020546901614753695,0.9928924444444444,0.9858764325925925
0.8,0.9511255165082702,0.07920533333333334,0.11419484444444446
0.2,0.9897894857792048,0.007989333333333333,0.011729777777777775
0.4,0.9808454906696492,0.007605333333333333,0.04781539555555556
0.6,0.9734581396349767,0.008407111111111112,0.059488213333333324
0.8,0.957296862276486,0.09569600000000002,0.12354344296296298
0.2,0.9889482267480284,0.0045884444444444445,0.018482749629629633
0.4,0.9955231226855346,0.010234666666666664,0.02802059851851852
0.6,0.948859644542948,0.011144888888888886,0.04839772444444445
0.8,0.9400854041762371,0.09948800000000001,0.11343630222222222
0.2,1.007801760022553,0.0013226666666666667,0.019935620740740744
0.4,0.987360816009305,0.004373333333333334,0.04412752592592592
0.6,0.9876872117378371,0.004968888888888889,0.058475496296296295
0.8,0.944952242536987,0.0884071111111111,0.09606250666666666
0.2,0.9945461647280129,-0.005048888888888889,0.03390947555555556
0.4,0.9651613429263156,0.011518222222222223,0.029488474074074067
0.6,0.9796094482913584,0.006972444444444445,0.05801685333333333
0.8,0.9607173808298813,0.09473244444444444,0.13345903407407408
0.2,0.9903272596006413,0.001847111111111111,0.01949930666666667
0.4,0.9627416627118219,0.010828444444444444,0.019157688888888885
0.6,0.96984119767455,-0.0012177777777777775,0.04889351111111111
0.8,0.943072685926124,0.0876266666666667,0.10880331851851852
0.2,0.982287865607974,0.003664,0.02572683851851852
0.4,0.9913743560072815,0.012110222222222222,0.043750210370370385
0.6,0.971691717661247,0.0029333333333333334,0.04914849185185185
0.8,0.9543951050015863,0.0817351111111111,0.1086305659259259
0.2,1.0070449865164257,0.009230222222222221,0.027960272592592594
0.4,0.9807514557535408,-0.0028035555555555552,0.04055772444444444
0.6,0.98506294376365,0.020922666666666662,0.05432796444444444
0.8,0.9425564508053321,0.11610488888888888,0.10006933333333334
